epoch,na_acc,na_loss,rt_loss,nt_loss,log,backbone
2,0.5445544554455446,1.6827014238527507,0.9797636043435276,1.2283739176835164,BPI20PrepaidTravelCosts,rnn
3,0.5811881188118811,1.5100457209407694,0.9518896576909736,1.2598861826528418,BPI20PrepaidTravelCosts,rnn
4,0.5881188118811881,1.4135394869700517,0.9836475076769838,1.30664594338672,BPI20PrepaidTravelCosts,rnn
5,0.5938613861386138,1.3489944766771675,1.072443555322024,1.20324335759229,BPI20PrepaidTravelCosts,rnn
6,0.6053465346534653,1.274044130344202,1.072808544612167,1.268744168517613,BPI20PrepaidTravelCosts,rnn
7,0.6211881188118812,1.2079256910380751,1.0503156892379912,1.186762152379102,BPI20PrepaidTravelCosts,rnn
8,0.646930693069307,1.0896238109380891,1.0272887543404456,1.247979460045843,BPI20PrepaidTravelCosts,rnn
9,0.6396039603960396,1.1085885321739877,1.0198319812812426,1.1925738001341868,BPI20PrepaidTravelCosts,rnn
10,0.6506930693069307,1.0520241526801988,1.0549822979162236,1.194700476580327,BPI20PrepaidTravelCosts,rnn
11,0.6655445544554456,0.995808926006355,1.0437510042851514,1.2302245302483588,BPI20PrepaidTravelCosts,rnn
12,0.6700990099009901,0.9612916208965944,1.0367745350375033,1.1996151617257902,BPI20PrepaidTravelCosts,rnn
13,0.6732673267326733,0.9415394306182862,1.0356994149236396,1.1982318011368855,BPI20PrepaidTravelCosts,rnn
14,0.6813861386138614,0.9140052048050531,1.0297074142304978,1.1744647537835753,BPI20PrepaidTravelCosts,rnn
15,0.6805940594059406,0.9096540594573068,1.0171073571762237,1.1880446339597797,BPI20PrepaidTravelCosts,rnn
16,0.6879207920792079,0.8778877764881248,1.0230800322730942,1.2001235022403227,BPI20PrepaidTravelCosts,rnn
17,0.7005940594059406,0.8337567050858299,1.0046843370116583,1.1953265417684422,BPI20PrepaidTravelCosts,rnn
18,0.7176237623762376,0.7980906918025252,1.0019642945091323,1.1964018975626125,BPI20PrepaidTravelCosts,rnn
19,0.7310891089108911,0.7680826848096186,1.0070814969279978,1.2032482477697997,BPI20PrepaidTravelCosts,rnn
20,0.7502970297029703,0.7350619447349321,1.012992343524895,1.2027825820091926,BPI20PrepaidTravelCosts,rnn
21,0.7667326732673267,0.7090588406761094,1.0205793475160505,1.2013373418373636,BPI20PrepaidTravelCosts,rnn
22,0.777029702970297,0.6904599011770569,1.0265996035963,1.1810830371214611,BPI20PrepaidTravelCosts,rnn
23,0.7801980198019802,0.6976161357199792,1.0389475801675627,1.1835173841042095,BPI20PrepaidTravelCosts,rnn
24,0.7756435643564357,0.7147378253464651,1.0591886359866303,1.19819896962383,BPI20PrepaidTravelCosts,rnn
0,0.30808550185873607,2.9562613858404863,3.0270787174441933,1.653146876312509,BPI12,rnn
1,0.426597798112668,2.2686532718439185,2.6655118515193545,1.686926907459463,BPI12,rnn
2,0.4955497569345153,1.4569735233873036,2.239121061548152,1.6651192169582159,BPI12,rnn
3,0.6196918787532171,1.289603445234727,2.160611302913309,1.518825669543621,BPI12,rnn
4,0.6693415784958536,0.9509646312352552,2.812370372288971,2.3021571808690373,BPI12,rnn
5,0.7126822991135259,0.8433247392505518,3.131105470425543,1.436536570225302,BPI12,rnn
6,0.6670002859593938,1.1493407160273816,3.1644968169738403,1.5518991515607128,BPI12,rnn
7,0.6928081212467829,0.9852976898551158,3.3002244830983756,1.2465728997570602,BPI12,rnn
8,0.7822955390334573,0.651439970549359,2.5792003061078024,1.3959481945915975,BPI12,rnn
9,0.8016692879611095,0.6208776899975369,2.482747818355326,1.3041931165433933,BPI12,rnn
10,0.7822597941092365,0.609432177370468,2.4921534666171032,1.3058423038752105,BPI12,rnn
11,0.8019016299685444,0.5818141798718097,2.393984079292784,1.375817614962518,BPI12,rnn
12,0.7837789533886188,0.6540680629783676,2.2167848985741267,1.2751923109212193,BPI12,rnn
13,0.7573813268515871,0.6930304901716469,2.096857346362102,1.285947044270019,BPI12,rnn
14,0.7030490420360309,0.8653506692695999,2.4839085379020465,1.3159026488734205,BPI12,rnn
15,0.7649949957106091,0.6897395703667806,2.180694984782925,1.357086900509798,BPI12,rnn
16,0.7748963397197598,0.6340600478161666,2.3130556116930445,1.2702686821422409,BPI12,rnn
17,0.8135187303402917,0.5458726034799848,2.010905773325378,1.253855333554598,BPI12,rnn
18,0.807656562768087,0.5805036977321242,1.727697263897096,1.2856920747917857,BPI12,rnn
19,0.7463897626537032,0.7169822167082108,1.8586797389705965,1.2784883555324207,BPI12,rnn
20,0.7842436374034887,0.6270470301492029,1.8718238570944459,1.2780086734412839,BPI12,rnn
21,0.7666571346868745,0.6314486240979293,2.094819512611326,1.2618677740885185,BPI12,rnn
22,0.7933585930797826,0.5503920674289947,2.0719601110557098,1.4020557659913855,BPI12,rnn
23,0.8085680583357163,0.5333307297324534,2.188754062363513,1.4203029989275824,BPI12,rnn
24,0.8142157563625965,0.5379265214430798,1.9052136470019085,1.3265227595158293,BPI12,rnn
0,0.8001704303366,1.056617654465322,0.7351693102724595,0.9436780265609813,BPI20RequestForPayment,rnn
1,0.8441982672915779,0.7347128697034904,0.7162184460632774,0.8493592958866136,BPI20RequestForPayment,rnn
2,0.8704729441840647,0.5886983531490847,0.7100974951019309,0.8208392054803364,BPI20RequestForPayment,rnn
3,0.8768640818065616,0.5071904218056343,0.7063868316359995,0.8003054334263693,BPI20RequestForPayment,rnn
4,0.8801306632580599,0.4578773249043878,0.7012262617283764,0.7846834659237801,BPI20RequestForPayment,rnn
5,0.8829711688680585,0.42466400746780436,0.6984014060073677,0.7733914570753555,BPI20RequestForPayment,rnn
6,0.8858116744780571,0.40213514197162226,0.6961707094314677,0.7629867380882017,BPI20RequestForPayment,rnn
7,0.8876580031245561,0.3863350391862,0.6945341294029528,0.7541193542892224,BPI20RequestForPayment,rnn
8,0.8893623064905554,0.37510424197998393,0.6932242710030633,0.7471093870059212,BPI20RequestForPayment,rnn
9,0.8903564834540548,0.36711207683613617,0.6920841311446781,0.7416108775724658,BPI20RequestForPayment,rnn
10,0.8906405340150547,0.36137977741503136,0.6902562167017725,0.7382732595067999,BPI20RequestForPayment,rnn
11,0.8906405340150547,0.35738618718241955,0.6888576724823523,0.7358747503158467,BPI20RequestForPayment,rnn
12,0.8912086351370544,0.3541476648311997,0.6870037236516405,0.7351481862034992,BPI20RequestForPayment,rnn
13,0.8914926856980543,0.3514973716697915,0.6857930279441761,0.7361867395657535,BPI20RequestForPayment,rnn
14,0.8913506604175543,0.3493049559547826,0.6850193947693313,0.7381657759009936,BPI20RequestForPayment,rnn
15,0.8914926856980543,0.34768636963818156,0.6846549793021819,0.7401090596755312,BPI20RequestForPayment,rnn
16,0.8913506604175543,0.34642295650487054,0.6837518728857876,0.7418369658374936,BPI20RequestForPayment,rnn
17,0.8916347109785542,0.34567894344386724,0.6829881678926489,0.7434471083235934,BPI20RequestForPayment,rnn
18,0.8914926856980543,0.34536053825890944,0.6818180870491746,0.7450526568923818,BPI20RequestForPayment,rnn
19,0.8917767362590541,0.34535175527196904,0.6803267970205014,0.7463180574228303,BPI20RequestForPayment,rnn
20,0.8914926856980543,0.3457256279755614,0.6790933649642548,0.7477739484722244,BPI20RequestForPayment,rnn
21,0.8917767362590541,0.34598994488710033,0.6780709524145182,0.7490587482362998,BPI20RequestForPayment,rnn
22,0.8922028121005539,0.34649025535502226,0.6767548257832906,0.7502620028189816,BPI20RequestForPayment,rnn
23,0.8914926856980543,0.34773707366128515,0.6755382196247333,0.7503462616582263,BPI20RequestForPayment,rnn
24,0.8907825592955546,0.3498966986102622,0.6752970879295641,0.7486089711296949,BPI20RequestForPayment,rnn
0,0.37906761346094475,2.6178464271802158,0.9014303204453112,1.0223219883003953,BPI20TravelPermitData,rnn
1,0.47869712874343934,2.058442226785611,0.8041656270370178,0.9490480498937811,BPI20TravelPermitData,rnn
2,0.5401358443964186,1.7108769821068062,0.8049571407985894,0.9422566483660442,BPI20TravelPermitData,rnn
3,0.5770916949675826,1.5113905489463135,0.8223949577234968,0.9281856380225921,BPI20TravelPermitData,rnn
4,0.5951219512195122,1.3976218868678423,0.8443874904424109,0.9157799702214767,BPI20TravelPermitData,rnn
5,0.6062056190182155,1.3264329034629225,0.8630981049592129,0.9082245551424654,BPI20TravelPermitData,rnn
6,0.6131522074714418,1.2777446076692567,0.8756459039757009,0.9030895886799553,BPI20TravelPermitData,rnn
7,0.6189564680456932,1.2407591520322991,0.8852812036536071,0.9002964689908994,BPI20TravelPermitData,rnn
8,0.6250077184316147,1.20600966158823,0.8926035719397776,0.8993024726530843,BPI20TravelPermitData,rnn
9,0.6321704229700524,1.1688175306234805,0.8936630670654071,0.8980875404501595,BPI20TravelPermitData,rnn
10,0.6430688484100031,1.1297642014430753,0.8926403035054644,0.8965963598606431,BPI20TravelPermitData,rnn
11,0.6562210558814449,1.0895021043467132,0.8890429434050524,0.8954600865033424,BPI20TravelPermitData,rnn
12,0.6686322939178759,1.0546185796442646,0.889033732071229,0.894728297545388,BPI20TravelPermitData,rnn
13,0.6815375115776474,1.0262804573720972,0.8915921556614695,0.8947197831976226,BPI20TravelPermitData,rnn
14,0.6918802099413399,1.0032975091136285,0.8943466059327604,0.8947803616266112,BPI20TravelPermitData,rnn
15,0.7018215498610683,0.9843390299604792,0.8949563438931377,0.895105986258026,BPI20TravelPermitData,rnn
16,0.7086137696820006,0.9687853133321435,0.8962396601093665,0.8956423218583722,BPI20TravelPermitData,rnn
17,0.7141710404445817,0.956250436705695,0.897703401966572,0.8964090206550205,BPI20TravelPermitData,rnn
18,0.7179067613460944,0.9455529020096867,0.8995357684199918,0.8978134468552065,BPI20TravelPermitData,rnn
19,0.7217659771534424,0.9363438393385847,0.9008251518774784,0.8992917177742666,BPI20TravelPermitData,rnn
20,0.7241741278172276,0.928638955493443,0.902245682012376,0.9010090113348636,BPI20TravelPermitData,rnn
21,0.725810435319543,0.9217276577597674,0.9032869165272726,0.9028276462914142,BPI20TravelPermitData,rnn
22,0.7274776165483173,0.9154898336987026,0.9034488066731872,0.904941937598817,BPI20TravelPermitData,rnn
23,0.7285581969743748,0.9097146274793954,0.9037112519563661,0.907238797561443,BPI20TravelPermitData,rnn
24,0.7300092621179376,0.9045673121858357,0.9036726244661167,0.9095370964858223,BPI20TravelPermitData,rnn
0,0.43194226843279687,1.9283562802769414,0.6845920919347612,1.1087363408022106,BPI17,rnn
1,0.5473511438473695,1.5230091242005277,0.6407461008105573,1.0754690978616022,BPI17,rnn
2,0.6302588832143027,1.2620727117647907,0.6393461035764941,1.046026497860797,BPI17,rnn
3,0.6714109372562584,1.0742513504342415,0.6548755376753456,1.0264931515508746,BPI17,rnn
4,0.7081612305939324,0.9396741101763799,0.6718658580354812,1.0111816641381128,BPI17,rnn
5,0.7419883207520296,0.8439065327534615,0.6753026571460152,0.9977212680623097,BPI17,rnn
6,0.7695993651697968,0.7722240197058696,0.6780218509543648,0.9839325428264526,BPI17,rnn
7,0.7948501434472094,0.7158254522677715,0.656036691358217,0.9715824193819477,BPI17,rnn
8,0.8118298166724317,0.6713257866706004,0.6486143351673297,0.9535787832081986,BPI17,rnn
9,0.8216879972327914,0.6338327140972915,0.6471307123882392,0.934651318485551,BPI17,rnn
10,0.8279752578997701,0.6017276845854868,0.6467753050637628,0.9131325944705213,BPI17,rnn
11,0.8325601427011483,0.5736292315522608,0.6502320555473249,0.8902122951935011,BPI17,rnn
12,0.8359682856193325,0.5488901681567754,0.6428983322009948,0.869342276436528,BPI17,rnn
13,0.8386303674011978,0.5273873734477902,0.6269966904929345,0.8554354557633435,BPI17,rnn
14,0.8414857468411093,0.5092391630910839,0.6181495092078145,0.8406330189650012,BPI17,rnn
15,0.8448192836456616,0.4940732301262666,0.6021381688930869,0.8135592806375729,BPI17,rnn
16,0.8476780542725565,0.48130553366738643,0.6089941637407081,0.7986710706528374,BPI17,rnn
17,0.8494177331949729,0.47029757844610304,0.6113863398245951,0.7881394977217582,BPI17,rnn
18,0.8505910838911835,0.4608047221139515,0.6116215289081735,0.7825154707672264,BPI17,rnn
19,0.8514999220026994,0.45261657695387475,0.6105539176740612,0.7810805929893143,BPI17,rnn
20,0.8524392807970645,0.4451797295652901,0.6136870085030834,0.7757713983368771,BPI17,rnn
21,0.8534023779003127,0.4386435312671149,0.6193523241526483,0.7716476752247509,BPI17,rnn
22,0.8539551413785853,0.4329205348055536,0.6254147232913292,0.7689555198403514,BPI17,rnn
23,0.8544231251822763,0.4278639305960732,0.6315667272602897,0.7669584749948708,BPI17,rnn
24,0.8547283320107704,0.42344608990312227,0.6381017648054985,0.7653124196580116,BPI17,rnn
0,0.339380183014012,2.0432524942894954,3.095661731832601,1.5472652978272583,BPI12,transformer
1,0.6179761223906205,1.1211759108013517,2.4622738524474586,1.5421338479178681,BPI12,transformer
2,0.663676008006863,1.0642376145806556,2.7976329626101646,1.4929938013634751,BPI12,transformer
3,0.6451243923362883,1.076313773188756,3.0530340825792104,1.5535240740410627,BPI12,transformer
4,0.5819809837003146,1.3288329237353504,2.8467435830570746,1.479605072603793,BPI12,transformer
5,0.5006434086359737,1.7561370883971104,2.8269453124213224,1.5364697213202911,BPI12,transformer
6,0.6137939662567915,1.2687187948191476,2.757150815032297,1.517139570778494,BPI12,transformer
7,0.7310015727766657,0.8058832163533927,2.7444266735024545,1.3845423139399518,BPI12,transformer
8,0.7625107234772662,0.6960763737307912,2.5844217609483104,1.4113261696608501,BPI12,transformer
9,0.7432442093222762,0.7455891411339245,2.494445076270345,1.3386641938600468,BPI12,transformer
0,0.7799797885255797,0.5786260923778277,2.258399419586426,1.0058838129067835,BPI17,transformer
1,0.8403191785188652,0.4492525894262631,2.1481526734104657,0.9294889319687754,BPI17,transformer
2,0.8451143169132059,0.4234219805796723,1.8692092389955188,0.9010367172185015,BPI17,transformer
3,0.8461859319999187,0.41858662813890785,1.4919164527983466,0.8723417118808925,BPI17,transformer
4,0.8528530056090232,0.4106154432939754,1.3138764141614008,0.8970568771776786,BPI17,transformer
5,0.8578380504744271,0.41406941184097446,1.2785997865446497,0.9031978029724866,BPI17,transformer
6,0.8542128715893137,0.4130048497567062,1.2794810095814013,0.8772175127747736,BPI17,transformer
7,0.8504588275988362,0.42052719297630337,1.241568899805685,0.8942662973723653,BPI17,transformer
8,0.8558304677803324,0.4098557580059964,1.166280600809577,0.8827981188130377,BPI17,transformer
9,0.8512388006049878,0.4117730386521995,1.2139496013745805,0.8898382791858136,BPI17,transformer
0,0.8889362306490556,0.33469812904902946,0.7293581286710596,0.828685854768367,BPI20RequestForPayment,transformer
1,0.8956114188325522,0.2899894828129993,0.7355349547076405,0.8018175923439983,BPI20RequestForPayment,transformer
2,0.8961795199545519,0.28407889417483884,0.6720953811181741,0.7692435335967371,BPI20RequestForPayment,transformer
3,0.8961795199545519,0.27255142319187187,0.6497121713933849,0.7404242980007827,BPI20RequestForPayment,transformer
4,0.8941911660275529,0.27203774279515996,0.644932245263456,0.7402195450325375,BPI20RequestForPayment,transformer
5,0.8956114188325522,0.26644320976258407,0.6492499237862387,0.7329848589773222,BPI20RequestForPayment,transformer
6,0.8954693935520522,0.27276938951349006,0.6413380360505134,0.7471690868014149,BPI20RequestForPayment,transformer
7,0.8946172418690527,0.26939311472466515,0.6416365584601159,0.7402415257288539,BPI20RequestForPayment,transformer
8,0.8947592671495527,0.27619124176725374,0.6358009922692356,0.7380981748711232,BPI20RequestForPayment,transformer
9,0.8941911660275529,0.27313529495284766,0.6415100883242252,0.749047390694409,BPI20RequestForPayment,transformer
0,0.3807920792079208,2.273554528113639,1.2006129546212678,1.3280968795436443,BPI20PrepaidTravelCosts,transformer
1,0.5540594059405941,1.5452220395531986,1.0649493011625686,1.1297159544312128,BPI20PrepaidTravelCosts,transformer
2,0.573069306930693,1.471398524293805,1.249766786971895,1.0600372527849555,BPI20PrepaidTravelCosts,transformer
3,0.594059405940594,1.371836835181359,1.1153647500217552,1.1453150389454152,BPI20PrepaidTravelCosts,transformer
4,0.6083168316831683,1.1425105787031722,1.0970590079656921,1.1828471654004389,BPI20PrepaidTravelCosts,transformer
5,0.624950495049505,1.0359820911671855,1.0883594259885279,1.1181677556746077,BPI20PrepaidTravelCosts,transformer
6,0.682970297029703,0.9636571852995618,1.0096923593955465,1.0856517692603687,BPI20PrepaidTravelCosts,transformer
7,0.6263366336633663,1.1386044496592909,0.9911588340230507,1.0731868061216752,BPI20PrepaidTravelCosts,transformer
8,0.6863366336633664,0.8469453322533333,1.0177336554952188,1.2066030638288743,BPI20PrepaidTravelCosts,transformer
9,0.7740594059405941,0.647968463189531,1.186153505344202,1.1585725610563071,BPI20PrepaidTravelCosts,transformer
0,0.5828650818153751,1.4508583787268567,0.8926155596759887,0.9302720472966495,BPI20TravelPermitData,transformer
1,0.6040444581661006,1.2068556745245929,0.8258807505895857,0.8649177763262587,BPI20TravelPermitData,transformer
2,0.6408150663785119,1.0822369459198742,0.7880143231836209,0.8688017724729975,BPI20TravelPermitData,transformer
3,0.6412781722753936,1.0925370049425098,0.7606751185502856,0.8340428803724506,BPI20TravelPermitData,transformer
4,0.6171657919110837,1.206371865856975,0.7627854674934936,0.8548576595239266,BPI20TravelPermitData,transformer
5,0.6600493979623341,1.0390340750288838,0.7784217700210387,0.8144015831283377,BPI20TravelPermitData,transformer
6,0.6980549552330967,0.9474720718463875,0.7773290666543101,0.828926792598205,BPI20TravelPermitData,transformer
7,0.710836677987033,0.8972929066219018,0.7788099589852795,0.816376971874608,BPI20TravelPermitData,transformer
8,0.7178141401667181,0.8338335348743463,0.7833403874415238,0.8113036181316511,BPI20TravelPermitData,transformer
9,0.7208706390861377,0.7975414807283425,0.7965253930652756,0.8240003366167069,BPI20TravelPermitData,transformer
0,0.3432942522161853,2.659372732541818,2.1773739242721173,1.5587451794371967,BPI12,gpt2
1,0.4218437231913068,1.677793992342934,2.2696852206969185,1.6223987123910588,BPI12,gpt2
2,0.6510223048327137,1.0949781804825192,2.3292866184357273,1.5013159855013494,BPI12,gpt2
3,0.642997569345153,1.0600342324180947,2.5300800731090827,1.4521732467980637,BPI12,gpt2
4,0.7327709465255934,0.8236241685021493,2.2336506862883114,1.4675845605847744,BPI12,gpt2
5,0.7588468687446382,0.793780528701371,2.225129532841084,1.4294937103892196,BPI12,gpt2
6,0.7637439233628824,0.7875820510824442,2.4228036261627315,1.4445871469747964,BPI12,gpt2
7,0.7275879325135831,0.8067416762637519,2.570831009723973,1.433717907619113,BPI12,gpt2
8,0.7904811266800115,0.647296463468261,2.884060563342228,1.44458902058802,BPI12,gpt2
9,0.7852266228195596,0.658050718931665,2.4708903074863215,1.3862774755665512,BPI12,gpt2
0,0.6883838281075142,0.9420603084756314,0.7532148608807826,1.1016152533426928,BPI17,gpt2
1,0.7184907861449664,0.7825292378397002,0.7549780264741685,1.0170366272471068,BPI17,gpt2
2,0.7711796583039996,0.6491826029407476,0.7548362807727679,0.9877323073508236,BPI17,gpt2
3,0.8007609823590454,0.5598225997924908,0.7742806506615677,1.0018129417640955,BPI17,gpt2
4,0.8059189777605957,0.5187511540726344,0.7467638538207507,0.8997055943887171,BPI17,gpt2
5,0.8175914433570038,0.4798668593289739,0.7451252209356043,0.8586331098022001,BPI17,gpt2
6,0.8335368045523294,0.44441480182077964,0.7388941116675045,0.8327041872698663,BPI17,gpt2
7,0.8401733574785847,0.4178244908948252,0.7602647431094475,0.7598637255981577,BPI17,gpt2
8,0.8519543410584572,0.39523277006135643,0.7593602459007077,0.7665646639305612,BPI17,gpt2
9,0.8599880630218188,0.38130506253580615,0.7479985109161659,0.7692822766321319,BPI17,gpt2
0,0.5196039603960396,1.8341346334702897,1.1587393760681153,1.7707370640971873,BPI20PrepaidTravelCosts,gpt2
1,0.6011881188118812,1.1994408261893998,0.9457550626698107,0.9411631718248424,BPI20PrepaidTravelCosts,gpt2
2,0.6481188118811881,1.0059060623622176,1.038413029661273,0.910487730762746,BPI20PrepaidTravelCosts,gpt2
3,0.6427722772277228,0.9749312676061498,0.8978765443291995,0.9406136281419508,BPI20PrepaidTravelCosts,gpt2
4,0.6423762376237624,0.972569622899046,0.8726615390211049,0.9241243963902539,BPI20PrepaidTravelCosts,gpt2
5,0.6223762376237624,0.9912152237467247,0.9008694802652492,0.910915718928422,BPI20PrepaidTravelCosts,gpt2
6,0.722970297029703,1.239616832544308,0.9168071933784108,0.91344460407106,BPI20PrepaidTravelCosts,gpt2
7,0.7267326732673267,0.6887583695307816,0.8851806584915313,0.8931391828367026,BPI20PrepaidTravelCosts,gpt2
8,0.733069306930693,0.7140480696800912,0.8774533990822216,0.8995111083984375,BPI20PrepaidTravelCosts,gpt2
