log,backbone,Setting,batch_size,embedding_size,epochs,freeze_layers,grad_clip,hidden_size,lr,n_layers,rnn_type,strategy,weight_decay,lora_alpha,r,few_shot_k,n_runs,_runtime_mean,_runtime_std,test_next_activity_acc_mean,test_next_activity_acc_std,test_next_activity_loss_mean,test_next_activity_loss_std,test_next_remaining_time_loss_mean,test_next_remaining_time_loss_std,test_next_time_to_next_event_loss_mean,test_next_time_to_next_event_loss_std,best_test_next_activity_acc_mean,best_test_next_activity_acc_std,best_test_next_activity_loss_mean,best_test_next_activity_loss_std,best_test_next_remaining_time_loss_mean,best_test_next_remaining_time_loss_std,best_test_next_time_to_next_event_loss_mean,best_test_next_time_to_next_event_loss_std,Dataset,Backbone_pretty,test_next_activity_acc_mean_std,test_next_activity_loss_mean_std,test_next_remaining_time_loss_mean_std,test_next_time_to_next_event_loss_mean_std,best_test_next_activity_acc_mean_std,best_test_next_activity_loss_mean_std,best_test_next_remaining_time_loss_mean_std,best_test_next_time_to_next_event_loss_mean_std
BPI20RequestForPayment,gpt2,Freezing,8,768,10,,5,768,5e-05,1,lstm,sum,0.1,,,,5.0,233.8050017886,3.886762100468164,0.888226104246556,0.005473964590428004,0.3466491911462416,0.022198113534104846,0.6605419059992345,0.01225767099698267,0.7367310608911373,0.025377786736854667,0.8894191166027554,0.002949547433735794,0.3466491911462416,0.022198113534104846,0.6587721345235367,0.014124356518275899,0.7276924349336932,0.007603276526799895,BPI20RfP,GPT2,0.8882 ± 0.0055,0.3466 ± 0.0222,0.6605 ± 0.0123,0.7367 ± 0.0254,0.8894 ± 0.0029,0.3466 ± 0.0222,0.6588 ± 0.0141,0.7277 ± 0.0076
BPI20RequestForPayment,gpt2,"Freezing-[-1, -2]",8,768,10,"-1,-2",5,768,5e-05,1,lstm,sum,0.1,,,,5.0,253.2315528912,12.22847659004186,0.8920891918761539,0.0008948719785270736,0.2737104280176801,0.0037464660765204,0.6589669164143711,0.01630297142392045,0.737243789279517,0.012874390760585335,0.8925720778298537,0.0007687753786521358,0.2737104280176801,0.0037464660765204,0.6441710569560232,0.008966485593561519,0.7315380362248052,0.010612001587790663,BPI20RfP,GPT2,0.8921 ± 0.0009,0.2737 ± 0.0037,0.659 ± 0.0163,0.7372 ± 0.0129,0.8926 ± 0.0008,0.2737 ± 0.0037,0.6442 ± 0.009,0.7315 ± 0.0106
BPI20RequestForPayment,gpt2,Freezing-[-1],8,768,10,-1,5,768,5e-05,1,lstm,sum,0.1,,,,5.0,240.58099170999998,8.711191847018934,0.8920323817639539,0.00114680467196057,0.2764635190759222,0.005176396962371031,0.6573423080528313,0.015189917739580935,0.7408357464137902,0.012447708627662035,0.8925720778298537,0.0008556949485239138,0.27626558500094067,0.00488394354930929,0.6448391519678432,0.009308855621132893,0.7391375650856377,0.012849979303036366,BPI20RfP,GPT2,0.892 ± 0.0011,0.2765 ± 0.0052,0.6573 ± 0.0152,0.7408 ± 0.0124,0.8926 ± 0.0009,0.2763 ± 0.0049,0.6448 ± 0.0093,0.7391 ± 0.0128
BPI20RequestForPayment,gpt2,"Freezing-[0, 1]",8,768,10,"0,1",5,768,5e-05,1,lstm,sum,0.1,,,,5.0,249.51325388220002,7.116077560209236,0.8917199261468541,0.00035648062485472276,0.2691654342799816,0.0017677290258285062,0.6738476839446155,0.0041484257267321994,0.7482269700490147,0.009416711332017783,0.892060786820054,0.00034788946780047776,0.26890292494765333,0.002346045329554922,0.6591725998821456,0.009618281687573936,0.7277715587697233,0.007744515997178831,BPI20RfP,GPT2,0.8917 ± 0.0004,0.2692 ± 0.0018,0.6738 ± 0.0041,0.7482 ± 0.0094,0.8921 ± 0.0003,0.2689 ± 0.0023,0.6592 ± 0.0096,0.7278 ± 0.0077
BPI20RequestForPayment,gpt2,Freezing-[0],8,768,10,0,5,768,5e-05,1,lstm,sum,0.1,,,,5.0,239.0176873854,2.552059856964647,0.8916347109785543,0.00046021450776933837,0.270422173223616,0.003490561760272208,0.6679334274325042,0.009336360028033874,0.74685310747894,0.006840914649566568,0.8919471665956541,0.0005803953058287916,0.27017476947753544,0.003262284890758058,0.6541112299348766,0.009870724283673834,0.7273680465225807,0.005658385492192874,BPI20RfP,GPT2,0.8916 ± 0.0005,0.2704 ± 0.0035,0.6679 ± 0.0093,0.7469 ± 0.0068,0.8919 ± 0.0006,0.2702 ± 0.0033,0.6541 ± 0.0099,0.7274 ± 0.0057
BPI20RequestForPayment,gpt2,LoRA,8,768,10,,5,768,5e-05,1,lstm,sum,0.1,512.0,256.0,,5.0,461.956420828,15.86468116648112,0.8875159778440563,0.004408506801638607,0.2666905755431895,0.0028298892711374314,0.6715933867602029,0.008231019340270618,0.7492116498263142,0.00919529583351747,0.8918051413151542,0.000866237789062751,0.26276270906079685,0.0026698217719154406,0.65577054553336,0.004198495790615218,0.7462563027917043,0.007227936803670806,BPI20RfP,GPT2,0.8875 ± 0.0044,0.2667 ± 0.0028,0.6716 ± 0.0082,0.7492 ± 0.0092,0.8918 ± 0.0009,0.2628 ± 0.0027,0.6558 ± 0.0042,0.7463 ± 0.0072
BPI20RequestForPayment,gpt2,ZeroShot,8,768,0,,5,768,5e-05,1,lstm,sum,0.1,,,,5.0,4.2288045966,0.40706714543920913,0.04641386166737679,0.07105050829555815,3.656889915385041,0.4339731002315646,2.1621787086804303,1.14189988997051,3.8229879945707053,2.7620840879059245,0.04641386166737679,0.07105050829555815,3.656889915385041,0.4339731002315646,2.1621787086804303,1.14189988997051,3.8229879945707053,2.7620840879059245,BPI20RfP,GPT2,0.0464 ± 0.0711,3.6569 ± 0.434,2.1622 ± 1.1419,3.823 ± 2.7621,0.0464 ± 0.0711,3.6569 ± 0.434,2.1622 ± 1.1419,3.823 ± 2.7621
BPI20RequestForPayment,gptneo-1b3,FewShot-Freezing,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,,,8.0,5.0,46.7169244642,0.18965435433577213,0.1183922738247408,0.061043665062598854,2.8075453977255704,0.2552043131037732,1.2951350141394427,0.24789196949910694,1.211118402197997,0.474438164184979,0.12782275244993607,0.055443002339724705,2.790069901247354,0.21867485983036883,1.240058598696483,0.22989019702711574,1.176533592859633,0.4342507665734034,BPI20RfP,GPT-Neo-1.3B,0.1184 ± 0.061,2.8075 ± 0.2552,1.2951 ± 0.2479,1.2111 ± 0.4744,0.1278 ± 0.0554,2.7901 ± 0.2187,1.2401 ± 0.2299,1.1765 ± 0.4343
BPI20RequestForPayment,gptneo-1b3,FewShot-LoRA,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,512.0,256.0,8.0,5.0,52.7869083242,0.16294048939826997,0.11035364294844481,0.08727808831591968,2.688846731924093,0.18281667499347176,1.231855803818683,0.3625424806609713,0.9865388841253843,0.06257059827257315,0.21903138758699048,0.04372976606751608,2.612151610053851,0.11997346658186397,0.9963180036914567,0.13432732865504296,0.9553746813045544,0.04860729010251633,BPI20RfP,GPT-Neo-1.3B,0.1104 ± 0.0873,2.6888 ± 0.1828,1.2319 ± 0.3625,0.9865 ± 0.0626,0.219 ± 0.0437,2.6122 ± 0.12,0.9963 ± 0.1343,0.9554 ± 0.0486
BPI20RequestForPayment,gptneo-1b3,Freezing,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,311.9249995238,1.2100896226813351,0.87998863797756,0.010342522377865393,0.3294836195604552,0.031882419225363286,0.694392125150423,0.026312697861299486,0.7537935220523071,0.01053711924226521,0.8843346115608579,0.0063813461582825455,0.32028307907284365,0.029728523859042344,0.6810176546237394,0.015139744310808945,0.7485829874731367,0.007714190913016462,BPI20RfP,GPT-Neo-1.3B,0.88 ± 0.0103,0.3295 ± 0.0319,0.6944 ± 0.0263,0.7538 ± 0.0105,0.8843 ± 0.0064,0.3203 ± 0.0297,0.681 ± 0.0151,0.7486 ± 0.0077
BPI20RequestForPayment,gptneo-1b3,"Freezing-[-1, -2]",8,2048,10,"-1,-2",5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,392.9439327454,3.5867452493940157,0.8808691947166596,0.011393667761686016,0.31701749316197775,0.048299008683688534,0.6717539825691382,0.014709419167254505,0.7521582985818258,0.02142840888362614,0.8862093452634567,0.0022777242092577093,0.3016485142040754,0.019478005376422736,0.6514875297874166,0.0052286924918802085,0.7368797681359063,0.007938375159667927,BPI20RfP,GPT-Neo-1.3B,0.8809 ± 0.0114,0.317 ± 0.0483,0.6718 ± 0.0147,0.7522 ± 0.0214,0.8862 ± 0.0023,0.3016 ± 0.0195,0.6515 ± 0.0052,0.7369 ± 0.0079
BPI20RequestForPayment,gptneo-1b3,Freezing-[-1],8,2048,10,-1,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,350.0564281374,2.3539998755822324,0.862008237466269,0.04530524081440738,0.3795401096818055,0.1348155625540166,0.6834632210189046,0.031494156441652654,0.7495198565608923,0.013346359422303512,0.8852151682999574,0.004873971587995342,0.3115347595212135,0.026481531225441855,0.6574319508176959,0.007470880946803056,0.7397037362056842,0.006872349917051142,BPI20RfP,GPT-Neo-1.3B,0.862 ± 0.0453,0.3795 ± 0.1348,0.6835 ± 0.0315,0.7495 ± 0.0133,0.8852 ± 0.0049,0.3115 ± 0.0265,0.6574 ± 0.0075,0.7397 ± 0.0069
BPI20RequestForPayment,gptneo-1b3,"Freezing-[0, 1]",8,2048,10,"0,1",5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,395.32310867679996,0.9386105084254261,0.8910666098565546,0.0004710445661632439,0.2820840486053241,0.00568713038623082,0.7078400619801025,0.038163500199334635,0.7666708140799208,0.019235939384991713,0.8929981536713536,0.0011344255388561926,0.2714321927613891,0.0022088677181670807,0.670806962443827,0.014780458711043642,0.7464923224214159,0.010219145183491858,BPI20RfP,GPT-Neo-1.3B,0.8911 ± 0.0005,0.2821 ± 0.0057,0.7078 ± 0.0382,0.7667 ± 0.0192,0.893 ± 0.0011,0.2714 ± 0.0022,0.6708 ± 0.0148,0.7465 ± 0.0102
BPI20RequestForPayment,gptneo-1b3,Freezing-[0],8,2048,10,0,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,357.05559505620005,2.395508907219036,0.890271268285755,0.002588992702587271,0.2798887703503724,0.00950292330235684,0.701788490148045,0.02591004274378927,0.7584725217611983,0.017894755480597106,0.8923448373810539,0.0010339596490953602,0.27074648199256146,0.0036678777336045915,0.6665523925909111,0.010894918064347957,0.7370568342226471,0.007001496170007462,BPI20RfP,GPT-Neo-1.3B,0.8903 ± 0.0026,0.2799 ± 0.0095,0.7018 ± 0.0259,0.7585 ± 0.0179,0.8923 ± 0.001,0.2707 ± 0.0037,0.6666 ± 0.0109,0.7371 ± 0.007
BPI20RequestForPayment,gptneo-1b3,LoRA,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,512.0,256.0,,5.0,405.1727796918,4.109878404715171,0.8726033233915637,0.02235556415592764,0.30056838153556836,0.02832351350049296,0.6833802576448375,0.023494305067856235,0.7609890326470276,0.02340088363370293,0.8911518250248545,0.00032696674998500475,0.2683804454053097,0.005489176402963731,0.649257641328937,0.011236509771360084,0.7414387598309966,0.012606199543343665,BPI20RfP,GPT-Neo-1.3B,0.8726 ± 0.0224,0.3006 ± 0.0283,0.6834 ± 0.0235,0.761 ± 0.0234,0.8912 ± 0.0003,0.2684 ± 0.0055,0.6493 ± 0.0112,0.7414 ± 0.0126
BPI20RequestForPayment,gptneo-1b3,ZeroShot,8,2048,0,,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,4.3046554833999995,0.037189017926195,0.052719784121573646,0.07056379954316784,3.830855792944548,0.4670838477043389,3.105767722956719,1.8905688828385823,4.6292670389854536,2.0797853383918414,0.052719784121573646,0.07056379954316784,3.830855792944548,0.4670838477043389,3.105767722956719,1.8905688828385823,4.6292670389854536,2.0797853383918414,BPI20RfP,GPT-Neo-1.3B,0.0527 ± 0.0706,3.8309 ± 0.4671,3.1058 ± 1.8906,4.6293 ± 2.0798,0.0527 ± 0.0706,3.8309 ± 0.4671,3.1058 ± 1.8906,4.6293 ± 2.0798
BPI20RequestForPayment,llama32-1b,FewShot-Freezing,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,,,8.0,5.0,37.2724769592,0.19868180362194973,0.24138616673767926,0.05297720015333244,2.483507311918099,0.1328916293725415,0.8859688355898658,0.053936536648522986,0.9350049525562835,0.08105710861932797,0.24249396392557876,0.052139006708328405,2.479318570826579,0.133123866446023,0.8858395758245399,0.05387595816172504,0.9343868670079573,0.08143098740873776,BPI20RfP,Llama3.2-1B,0.2414 ± 0.053,2.4835 ± 0.1329,0.886 ± 0.0539,0.935 ± 0.0811,0.2425 ± 0.0521,2.4793 ± 0.1331,0.8858 ± 0.0539,0.9344 ± 0.0814
BPI20RequestForPayment,llama32-1b,FewShot-LoRA,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,512.0,256.0,8.0,5.0,56.905160849599994,0.45823940904935756,0.14293424229512852,0.13602624997782467,2.4731462177135204,0.35931705187527146,1.546065143725527,0.5457214023487147,1.448852232534969,0.45118861542407007,0.28311319414855846,0.09764847949344005,2.3239896592523643,0.2779919513318574,1.0179565472488394,0.07827067032462887,0.9796596438247123,0.020345538050183656,BPI20RfP,Llama3.2-1B,0.1429 ± 0.136,2.4731 ± 0.3593,1.5461 ± 0.5457,1.4489 ± 0.4512,0.2831 ± 0.0976,2.324 ± 0.278,1.018 ± 0.0783,0.9797 ± 0.0203
BPI20RequestForPayment,llama32-1b,Freezing,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,286.1305857798,1.2456609724869332,0.8923448373810539,0.00010042703894143382,0.28062089032331766,0.00363148243769977,0.6733213791334567,0.007050293547520027,0.734146225613265,0.003962559321151452,0.8925152677176538,0.00018517831004693258,0.2805756105277505,0.0036483667804736966,0.6720717071318656,0.00571035610225069,0.7335787939866181,0.0038426941436078047,BPI20RfP,Llama3.2-1B,0.8923 ± 0.0001,0.2806 ± 0.0036,0.6733 ± 0.0071,0.7341 ± 0.004,0.8925 ± 0.0002,0.2806 ± 0.0036,0.6721 ± 0.0057,0.7336 ± 0.0038
BPI20RequestForPayment,llama32-1b,"Freezing-[-1, -2]",8,2048,10,"-1,-2",5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,376.41996316639995,2.455258063630574,0.8890214458173556,0.004068968516851603,0.2835912137220502,0.009844248213566043,0.7252793342886688,0.03721879757091619,0.7729117470223732,0.019748738306929033,0.8921175969322539,0.0005907295652062288,0.2735936369243763,0.003998483484954279,0.6774503222041435,0.018868121502513182,0.754085622553696,0.005264460363735086,BPI20RfP,Llama3.2-1B,0.889 ± 0.0041,0.2836 ± 0.0098,0.7253 ± 0.0372,0.7729 ± 0.0197,0.8921 ± 0.0006,0.2736 ± 0.004,0.6775 ± 0.0189,0.7541 ± 0.0053
BPI20RequestForPayment,llama32-1b,Freezing-[-1],8,2048,10,-1,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,329.4253968324,1.8689474649352158,0.8890498508734556,0.003575259005554229,0.27318947898649115,0.001971295849066237,0.8054105112590229,0.06381565910383079,0.8267698797578923,0.021640185013071633,0.8916915210907541,0.0018479666731230464,0.2701140478784566,0.0005318876356301829,0.7366912307192056,0.05008713316828708,0.7745933799272301,0.016540513803611878,BPI20RfP,Llama3.2-1B,0.889 ± 0.0036,0.2732 ± 0.002,0.8054 ± 0.0638,0.8268 ± 0.0216,0.8917 ± 0.0018,0.2701 ± 0.0005,0.7367 ± 0.0501,0.7746 ± 0.0165
BPI20RequestForPayment,llama32-1b,"Freezing-[0, 1]",8,2048,10,"0,1",5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,376.9247061586,2.9252326868641276,0.8922596222127538,0.0018911240750892277,0.2749736827876889,0.00856086538214583,0.7687209106849483,0.060063806702964316,0.795448872237496,0.04148881354226059,0.8935094446811533,0.0012109685412465343,0.27040638960892627,0.0014901202289134387,0.7557162039423172,0.06190681353218256,0.7657982330365608,0.029300435193233432,BPI20RfP,Llama3.2-1B,0.8923 ± 0.0019,0.275 ± 0.0086,0.7687 ± 0.0601,0.7954 ± 0.0415,0.8935 ± 0.0012,0.2704 ± 0.0015,0.7557 ± 0.0619,0.7658 ± 0.0293
BPI20RequestForPayment,llama32-1b,Freezing-[0],8,2048,10,0,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,329.64545311840004,2.421811530108263,0.8912370401931543,0.0013032318985319446,0.2752343056706809,0.0031785952286657935,0.7272713915696623,0.028047373665068674,0.7553721181406011,0.0020488195661284474,0.8919755716517539,0.00023765374990318647,0.2728939964425545,0.002212697705969347,0.7139491202461838,0.008292497302940178,0.7473836540752574,0.006168917362548905,BPI20RfP,Llama3.2-1B,0.8912 ± 0.0013,0.2752 ± 0.0032,0.7273 ± 0.028,0.7554 ± 0.002,0.892 ± 0.0002,0.2729 ± 0.0022,0.7139 ± 0.0083,0.7474 ± 0.0062
BPI20RequestForPayment,llama32-1b,LoRA,8,2048,10,,5,2048,5e-05,1,lstm,sum,0.1,512.0,256.0,,5.0,588.9900063956,7.055872567784897,0.8770913222553615,0.019151728599759398,0.2848303956989537,0.013448808160414764,0.6937281896065387,0.02529911141219849,0.7789918778752285,0.036374204768708486,0.8922880272688539,0.0016611494409559148,0.27340686786176466,0.0053237871573758935,0.6568053584023643,0.009932691886935454,0.74458394407498,0.013902489645707724,BPI20RfP,Llama3.2-1B,0.8771 ± 0.0192,0.2848 ± 0.0134,0.6937 ± 0.0253,0.779 ± 0.0364,0.8923 ± 0.0017,0.2734 ± 0.0053,0.6568 ± 0.0099,0.7446 ± 0.0139
BPI20RequestForPayment,llama32-1b,ZeroShot,8,2048,0,,5,2048,5e-05,1,lstm,sum,0.1,,,,5.0,3.3828307752,0.06368776178721036,0.06229228802726885,0.057603167174398714,3.5366463709818907,0.734369177897556,2.1069219878545757,1.661789969138406,2.56127617891125,1.1640982669921838,0.06229228802726885,0.057603167174398714,3.5366463709818907,0.734369177897556,2.1069219878545757,1.661789969138406,2.56127617891125,1.1640982669921838,BPI20RfP,Llama3.2-1B,0.0623 ± 0.0576,3.5366 ± 0.7344,2.1069 ± 1.6618,2.5613 ± 1.1641,0.0623 ± 0.0576,3.5366 ± 0.7344,2.1069 ± 1.6618,2.5613 ± 1.1641
BPI20RequestForPayment,qwen25-05b,FewShot-Freezing,8,896,10,,5,896,5e-05,1,lstm,sum,0.1,,,8.0,5.0,40.396597995600004,0.6804997366113916,0.08501633290725748,0.04523171847003037,3.2011715514469237,0.16465667293883351,1.6023924378030867,0.33946556769462943,1.5534807640252304,0.42911261553737046,0.08723192728305638,0.04538817773810399,3.2011715514469237,0.16465667293883351,1.5880613432403248,0.3428389205420015,1.5322630635209928,0.40856702022597247,BPI20RfP,Qwen2.5-0.5B,0.085 ± 0.0452,3.2012 ± 0.1647,1.6024 ± 0.3395,1.5535 ± 0.4291,0.0872 ± 0.0454,3.2012 ± 0.1647,1.5881 ± 0.3428,1.5323 ± 0.4086
BPI20RequestForPayment,qwen25-05b,FewShot-LoRA,8,896,10,,5,896,5e-05,1,lstm,sum,0.1,512.0,256.0,8.0,5.0,72.325752709,0.8942093310425628,0.15216588552762392,0.13016264795444238,2.8186523550190956,0.37870899351258236,1.4890045770916847,1.1314858295537258,1.2932213543660431,0.40893907486541037,0.24036358471807984,0.07572076198221087,2.4074833258125126,0.20228737261241955,0.9702134614166187,0.1458294752607488,0.9742671574301518,0.015257728693958533,BPI20RfP,Qwen2.5-0.5B,0.1522 ± 0.1302,2.8187 ± 0.3787,1.489 ± 1.1315,1.2932 ± 0.4089,0.2404 ± 0.0757,2.4075 ± 0.2023,0.9702 ± 0.1458,0.9743 ± 0.0153
BPI20RequestForPayment,qwen25-05b,Freezing,8,896,10,,5,896,5e-05,1,lstm,sum,0.1,,,,5.0,356.8309627128,2.9265709383547227,0.8881124840221559,0.002022052978294478,0.34201970480328475,0.027460474386572908,0.7275328547181502,0.02570165293201243,0.7817731973580078,0.031615080232839425,0.8885669649197556,0.0024281754471221226,0.34201970480328475,0.027460474386572908,0.7261302749163521,0.025753182320449246,0.7798331868629905,0.03186790215260525,BPI20RfP,Qwen2.5-0.5B,0.8881 ± 0.002,0.342 ± 0.0275,0.7275 ± 0.0257,0.7818 ± 0.0316,0.8886 ± 0.0024,0.342 ± 0.0275,0.7261 ± 0.0258,0.7798 ± 0.0319
BPI20RequestForPayment,qwen25-05b,"Freezing-[-1, -2]",8,896,10,"-1,-2",5,896,5e-05,1,lstm,sum,0.1,,,,5.0,384.8258264984,9.2989499781974,0.8797898025848602,0.01133963139539144,0.358595035123886,0.07589556548923554,0.8239320134933724,0.07947687219753656,0.8853413233616833,0.061023999083851206,0.890129243005255,0.0008674013057578151,0.28896352178483947,0.004441164251963738,0.6932640434479683,0.0220978798543455,0.794386334589235,0.029782803903240458,BPI20RfP,Qwen2.5-0.5B,0.8798 ± 0.0113,0.3586 ± 0.0759,0.8239 ± 0.0795,0.8853 ± 0.061,0.8901 ± 0.0009,0.289 ± 0.0044,0.6933 ± 0.0221,0.7944 ± 0.0298
BPI20RequestForPayment,qwen25-05b,Freezing-[-1],8,896,10,-1,5,896,5e-05,1,lstm,sum,0.1,,,,5.0,367.57827195560003,3.3086624130409614,0.8872887373952565,0.0022061971368514265,0.3095180643737494,0.014093634079281974,0.9260174260967716,0.12057427552314348,1.0567316626879388,0.18453563623275526,0.8902144581735548,0.0005408161557920703,0.28840591150697464,0.010488044199414551,0.7385623493852846,0.04353468571170288,0.8009999484403654,0.019098593768677237,BPI20RfP,Qwen2.5-0.5B,0.8873 ± 0.0022,0.3095 ± 0.0141,0.926 ± 0.1206,1.0567 ± 0.1845,0.8902 ± 0.0005,0.2884 ± 0.0105,0.7386 ± 0.0435,0.801 ± 0.0191
BPI20RequestForPayment,qwen25-05b,"Freezing-[0, 1]",8,896,10,"0,1",5,896,5e-05,1,lstm,sum,0.1,,,,5.0,379.036001745,0.8891966481320636,0.8867206362732567,0.004583039389697461,0.3074999251025015,0.018425309083550605,0.8632481898050587,0.08067727309080898,0.9139286692212579,0.06132584599304215,0.8912654452492544,0.001007278694872712,0.27847225904092243,0.0029787646725094536,0.7096896449911071,0.024270339433734543,0.7726629739389418,0.014486840430786864,BPI20RfP,Qwen2.5-0.5B,0.8867 ± 0.0046,0.3075 ± 0.0184,0.8632 ± 0.0807,0.9139 ± 0.0613,0.8913 ± 0.001,0.2785 ± 0.003,0.7097 ± 0.0243,0.7727 ± 0.0145
BPI20RequestForPayment,qwen25-05b,Freezing-[0],8,896,10,0,5,896,5e-05,1,lstm,sum,0.1,,,,5.0,368.1983468318,2.9528097799104693,0.889617951995455,0.0042765884977388705,0.30638320608210823,0.016505850867035193,0.8316541245911138,0.08805356098546016,0.8938175506440096,0.08856548444136672,0.8918051413151542,0.001885248516522669,0.28707841664040534,0.006619444292832831,0.7310341814975985,0.029884077087271702,0.7844234480503658,0.02642274866709691,BPI20RfP,Qwen2.5-0.5B,0.8896 ± 0.0043,0.3064 ± 0.0165,0.8317 ± 0.0881,0.8938 ± 0.0886,0.8918 ± 0.0019,0.2871 ± 0.0066,0.731 ± 0.0299,0.7844 ± 0.0264
BPI20RequestForPayment,qwen25-05b,LoRA,8,896,10,,5,896,5e-05,1,lstm,sum,0.1,512.0,256.0,,5.0,747.2754743628,7.358384781815405,0.8878000284050561,0.004505806584069124,0.2661623828808297,0.003523810957006495,0.661901825826423,0.013719758271076396,0.739873139754291,0.017931480628308207,0.8913790654736543,0.0003676233235490901,0.26371001828852875,0.0012644165702200407,0.6465461582982426,0.004467132603648395,0.7347527987644458,0.00804023296945714,BPI20RfP,Qwen2.5-0.5B,0.8878 ± 0.0045,0.2662 ± 0.0035,0.6619 ± 0.0137,0.7399 ± 0.0179,0.8914 ± 0.0004,0.2637 ± 0.0013,0.6465 ± 0.0045,0.7348 ± 0.008
BPI20RequestForPayment,qwen25-05b,ZeroShot,8,896,0,,5,896,5e-05,1,lstm,sum,0.1,,,,5.0,3.9201895846,0.11472134057952005,0.05678170714387161,0.03476739995122788,3.6503546146045545,0.19253347038773133,3.070027236006609,2.5990379218342805,1.9124370033167721,0.6851847302038133,0.05678170714387161,0.03476739995122788,3.6503546146045545,0.19253347038773133,3.070027236006609,2.5990379218342805,1.9124370033167721,0.6851847302038133,BPI20RfP,Qwen2.5-0.5B,0.0568 ± 0.0348,3.6504 ± 0.1925,3.07 ± 2.599,1.9124 ± 0.6852,0.0568 ± 0.0348,3.6504 ± 0.1925,3.07 ± 2.599,1.9124 ± 0.6852
BPI20TravelPermitData,gemma-2-2b,FewShot-Freezing,8,2304,10,,5,2304,5e-05,1,lstm,sum,0.1,,,8.0,5.0,378.08171343180004,1.897654424288946,0.18649583204692805,0.034697931653228646,3.3547164923587522,0.15381551966221654,0.9652122010210114,0.07077962714852394,1.1369102013409231,0.11278443508870212,0.18649583204692805,0.034697931653228646,3.3547164923587522,0.15381551966221654,0.9464100674531754,0.06704207894749169,1.127219501582514,0.09298373354490179,BPI20TPD,Gemma-2-2B,0.1865 ± 0.0347,3.3547 ± 0.1538,0.9652 ± 0.0708,1.1369 ± 0.1128,0.1865 ± 0.0347,3.3547 ± 0.1538,0.9464 ± 0.067,1.1272 ± 0.093
BPI20TravelPermitData,gemma-2-2b,FewShot-LoRA,8,2304,10,,5,2304,5e-05,1,lstm,sum,0.1,512.0,256.0,8.0,5.0,424.6524451798,28.859000970867495,0.06219203457857363,0.03562666571332176,4.0174880861787,0.2405600017398313,1.6820199386158563,0.5809870357769108,2.0366425527235212,0.653092802410458,0.12151281259648039,0.050281147496749085,3.551246355792261,0.22126203171445397,1.06036183570704,0.07973369867711111,1.2170771803978087,0.06307997962312538,BPI20TPD,Gemma-2-2B,0.0622 ± 0.0356,4.0175 ± 0.2406,1.682 ± 0.581,2.0366 ± 0.6531,0.1215 ± 0.0503,3.5512 ± 0.2213,1.0604 ± 0.0797,1.2171 ± 0.0631
BPI20TravelPermitData,gemma-2-2b,Freezing,8,2304,10,,5,2304,5e-05,1,lstm,sum,0.1,,,,5.0,1023.7096589401999,2.7354027916560133,0.6077863538129052,0.0006852993708825962,1.3687057077961964,0.00769649318375264,0.9759654878591013,0.005460830444738256,0.9688359053924739,0.003076923615194423,0.6077863538129052,0.0006852993708825962,1.3687057077961964,0.00769649318375264,0.9680523083231339,0.012346447578991109,0.9671390963027638,0.003310643221430529,BPI20TPD,Gemma-2-2B,0.6078 ± 0.0007,1.3687 ± 0.0077,0.976 ± 0.0055,0.9688 ± 0.0031,0.6078 ± 0.0007,1.3687 ± 0.0077,0.9681 ± 0.0123,0.9671 ± 0.0033
BPI20TravelPermitData,gemma-2-2b,"Freezing-[-1, -2]",8,2304,10,"-1,-2",5,2304,5e-05,1,lstm,sum,0.1,,,,5.0,1094.437857201,31.361195439099962,0.6503859215807348,0.007385212204639163,1.3142259073331055,0.03980549247193152,0.9164373966969617,0.03730027389399024,1.1032943970320144,0.05086800503932181,0.6511330657610375,0.007030788797100503,1.2917376837829042,0.025637253373239896,0.8708182855931724,0.018367656228130122,0.9609821988123735,0.022861925291612194,BPI20TPD,Gemma-2-2B,0.6504 ± 0.0074,1.3142 ± 0.0398,0.9164 ± 0.0373,1.1033 ± 0.0509,0.6511 ± 0.007,1.2917 ± 0.0256,0.8708 ± 0.0184,0.961 ± 0.0229
